N_SOLICITUD,f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
201805871346611.0,0,2018-06-01,52.0,0.0,852.6976668,0.0,0.0,,0.031895892,0.0,0.519615014,0.434411176,0.381169124,0.0,0.238325581,0.031895892,0.36455814,0.238325581,56.72131148,56.72131148,56.72131148,1.0,1.0,1.0,0.0,0.0,0.0,0.0,852.6976668,0.0,0.0,,0.031895892,0.0,0.598266197,0.502762569,0.440247102,0.0,0.094018349,0.012075545,0.36455814,0.094018349,96.42622951,56.72131148,78.98360656,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0
201805871508654.0,0,2018-05-01,60.0,0.0,16590.85199,0.036276447,0.024498645,,0.0,0.0,0.467379902,0.409658375,0.385354179,0.0,0.675331978,0.0,1.0,0.675331978,35.57377049,1.016393443,16.60837887,1.0,1.0,1.0,3.0,5.0,8.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,15.08196721,7.573770492,11.32786885,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0
201805871580363.0,1,2018-05-01,29.0,0.0,23218.83707,0.027431439,0.034561879,,0.0,0.0,0.539496822,0.460029337,0.430492454,0.0,1.259936766,0.0,1.32,1.259936766,26.98360656,4.852459016,16.08743169,1.0,1.0,1.0,2.0,4.0,4.0,0.0,7065.784697,0.026481953,0.026889952,,0.0,0.0,0.510377419,0.416547392,0.387225328,0.0,1.015406699,0.0,0.71472,1.015406699,24.29508197,15.40983607,19.85245902,1.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,14.0
201806872234260.0,1,2018-06-01,31.0,0.0,4739.063953,0.018996693,0.01320358,,0.013175,0.0,0.602781016,0.508189997,0.500655557,0.0,0.695046213,0.012955406,1.0,0.695046213,15.70491803,1.573770492,10.59016393,3.0,3.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0
201806872368070.0,0,2018-06-01,39.0,0.0,42176.61138,0.013509186,0.046516377,,0.001432573,0.0,0.544238504,0.474863187,0.435941628,0.0,3.443314547,0.001219853,8.722513089,3.443314547,67.7704918,0.721311475,35.68032787,2.0,2.0,2.0,1.0,1.0,1.0,0.0,488.7330461,0.126236779,0.002152314,,0.014440142,0.0,0.608831598,0.552276146,0.497574092,0.0,0.017049817,0.002477629,0.865340314,0.017049817,122.8852459,4.360655738,53.71896956,2.0,2.0,2.0,3.0,4.0,4.0,3.0,6.0,9.0
201806872758553.0,1,2018-09-01,45.0,0.0,33048.29109,0.059674621,0.422607143,,0.0,0.0,0.509605512,0.430805224,0.400973075,0.0,7.081857143,0.0,7.107142857,7.081857143,79.63934426,8.786885246,40.73442623,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4302.451104,0.04404416,0.014002463,,,0.0,0.604572658,0.506383869,0.488714723,0.0,0.317918719,,1.097642857,0.317918719,79.63934426,61.21311475,67.80327869,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0
201806873158223.0,0,2018-07-01,28.0,0.0,1735.629433,0.100758085,0.0971233,,0.0,0.0,0.40648521,0.40648521,0.40648521,0.0,0.963925631,0.0,0.964907407,0.963925631,83.50819672,16.78688525,50.14754098,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1735.629433,0.100758085,0.0971233,,0.0,0.0,0.40648521,0.40648521,0.40648521,0.0,0.963925631,0.0,0.964907407,0.963925631,83.50819672,16.78688525,50.14754098,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0
201806873789819.0,0,2018-06-01,49.0,0.0,96.98270423,0.454545455,0.007817109,,0.0,0.0,0.528249283,0.454978322,0.411538306,0.0,0.01719764,0.0,0.326615385,0.01719764,45.67213115,4.295081967,28.89617486,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.7749576,0.675675676,0.005980861,,0.0,0.0,0.546311671,0.47855771,0.443823635,0.0,0.008851675,0.0,0.249541284,0.008851675,45.67213115,4.295081967,24.98360656,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0
201806873887136.0,0,2018-06-01,28.0,0.0,4345.257662,0.106542629,0.058961864,,0.0,0.0,0.510589364,0.443418754,0.443418754,0.0,0.553411017,0.0,1.0,0.553411017,16.36065574,1.114754098,8.737704918,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,,0.084375,,,,0.519615014,0.441791665,0.441791665,0.0,0.0,,0.9059375,0.0,16.36065574,16.36065574,16.36065574,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0
201807874952426.0,0,2018-07-01,56.0,0.0,454.292742,0.186106033,0.024589372,,0.0,0.0,0.434937021,0.383576353,0.36991852,0.0,0.132125604,0.0,0.737681159,0.132125604,30.75409836,4.262295082,17.50819672,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.262295082,4.262295082,4.262295082,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0
201807875207961.0,0,2018-08-01,56.0,0.0,7823.957478,0.092537377,0.017591253,,0.030764706,0.0,0.55457268,0.48341288,0.440964839,0.0,0.19009889,0.010687501,0.445414847,0.19009889,118.557377,7.737704918,77.14344262,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1806.215902,0.117523129,0.002086155,,0.008771114,0.0,0.586974657,0.56201877,0.526854283,0.0,0.017751017,0.001130467,0.281790393,0.017751017,118.557377,2.786885246,65.53551913,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
201807875673350.0,0,2018-07-01,34.0,0.0,126477.68,0.020544901,0.080624749,,0.0,0.0,0.508522596,0.436956031,0.38816062,0.0,3.924319124,0.0,3.171858775,3.924319124,67.31147541,0.852459016,32.92349727,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1120.333821,0.101524345,0.017408958,,0.0,0.0,0.519615014,0.434411176,0.381169124,0.0,0.171475701,0.0,0.565435858,0.171475701,67.31147541,67.31147541,67.31147541,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0
201807875811290.0,0,2018-07-01,35.0,0.0,7177.44641,0.060005543,0.045982301,,0.04388,0.0,0.513373396,0.440038266,0.40150054,0.0,0.766300885,0.027400682,1.0,0.766300885,24.49180328,19.90163934,22.91803279,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1065.940974,0.048989114,0.048461538,,0.0,0.0,0.501850408,0.423952812,0.38867585,0.0,0.989230769,0.0,1.203230769,0.989230769,24.36065574,24.36065574,24.36065574,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0
201807876020490.0,1,2018-07-01,27.0,0.0,10665.29723,0.079833434,0.05442739,,0.016685714,0.0,0.498149445,0.427191469,0.381876595,0.0,0.681761846,0.008145617,1.335877863,0.681761846,92.36065574,9.278688525,34.71662763,1.0,1.0,1.0,1.0,1.0,2.0,0.0,5206.621817,0.015659314,0.009534884,,0.0,0.0,0.575831184,0.470207496,0.405469556,0.0,0.608895349,0.0,1.003244275,0.608895349,74.09836066,19.54098361,49.26229508,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0
201807876030046.0,0,2018-08-01,31.0,0.0,65674.29494,0.022225194,0.012811096,,0.0,0.0,0.518146396,0.446812154,0.398400023,0.0,0.576422231,0.0,1.0,0.576422231,89.63934426,8.032786885,43.90528233,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1609.430952,0.082784185,0.004269782,,,0.0,0.534415458,0.453978473,0.400733111,0.0,0.05157727,,0.424790047,0.05157727,75.3442623,0.491803279,35.83060109,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0
201807876069546.0,0,2018-07-01,37.0,0.0,80044.82967,0.014634853,0.01292577,,0.0,0.0,0.527533498,0.459011885,0.417055425,0.0,0.883218259,0.0,1.0,0.883218259,58.39344262,2.196721311,23.20655738,1.0,1.0,1.0,2.0,2.0,4.0,0.0,4433.392326,0.034762457,0.031,,0.0,0.0,0.510377419,0.429040664,0.387726011,0.0,0.891766667,0.0,0.982956522,0.891766667,23.14754098,20.62295082,21.8852459,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0
201807876368390.0,0,2018-07-01,44.0,0.0,750.1048098,0.091149857,0.006555556,,,0.0,0.519699332,0.473246721,0.438909846,0.0,0.071920635,,0.408575758,0.071920635,48.0,39.31147541,42.5136612,1.0,1.0,1.0,0.0,0.0,0.0,0.0,750.1048098,0.091149857,0.005214646,,0.0,0.0,0.54321674,0.520673166,0.475909311,0.0,0.057209596,0.0,0.392363636,0.057209596,48.0,37.04918033,40.69945355,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
201808876816623.0,0,2018-08-01,48.0,0.0,11928.53274,0.031590912,0.027557437,,0.01125,0.0,0.591356969,0.574461055,0.574461055,0.0,0.872321644,0.005427834,1.0,0.872321644,14.59016393,8.196721311,10.6557377,3.0,3.0,3.0,2.0,3.0,3.0,0.0,524.8217093,0.0910523,0.096333333,,0.032127261,0.0,0.659364047,0.612266615,0.612266615,0.0,1.058,0.032127261,1.068666667,1.058,14.59016393,14.59016393,14.59016393,3.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,7.0
201808877369272.0,0,2018-08-01,43.0,0.0,70808.25449,0.009809158,0.012602965,,0.00131558,0.0,0.496298963,0.42424882,0.376350334,0.0,1.284816214,0.000737,1.0,1.284816214,225.6393443,0.655737705,99.60655738,1.0,2.0,2.0,1.0,1.0,1.0,0.0,186.2753679,0.886524823,0.051519835,,,0.0,0.531209017,0.448398718,0.402437196,0.0,0.058114374,,1.012987013,0.058114374,68.16393443,65.40983607,66.78688525,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0
201808878376353.0,0,2018-09-01,38.0,0.0,118408.417,0.016693838,0.012154527,,,0.0,0.500153782,0.43384963,0.39098595,0.0,0.728084651,,1.0,0.728084651,201.147541,5.901639344,101.5409836,1.0,2.0,2.0,1.0,1.0,2.0,0.0,11732.71797,0.02947747,0.005617135,,,0.0,0.520899191,0.480504347,0.436464831,0.0,0.190556894,,1.0,0.190556894,120.4590164,5.901639344,59.84262295,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0
201809879779598.0,0,2018-09-01,34.0,0.0,40680.11845,0.017596634,0.020320048,,0.0,0.0,0.541256732,0.487122897,0.449959315,0.0,1.15476901,0.0,1.06125,1.15476901,55.80327869,1.803278689,27.45901639,1.0,1.0,1.0,3.0,4.0,4.0,0.0,1181.173991,0.000139,1.48e-05,,0.063982421,0.0,0.712946861,0.635596357,0.529632951,0.0,0.106754751,0.013368442,1.105214286,0.106754751,46.45901639,8.524590164,34.30913349,1.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,12.0
201809880241453.0,0,2018-09-01,43.0,0.0,332.7188219,0.0,0.0,,,0.0,0.58427695,0.500727354,0.442944378,0.0,0.086815068,,1.0,0.086815068,37.24590164,12.26229508,24.75409836,1.0,1.0,1.0,0.0,1.0,1.0,0.0,332.7188219,0.0,0.0,,,0.0,0.768366485,0.768366485,0.768366485,0.0,0.275543478,,0.45575,0.275543478,33.96721311,12.26229508,23.1147541,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0
201809880823363.0,0,2018-09-01,48.0,0.0,94626.31966,0.055050732,0.025811008,,0.0,0.0,0.546743207,0.485054543,0.434728374,0.0,0.468858581,0.0,1.0,0.468858581,108.1311475,2.918032787,49.68306011,1.0,1.0,1.0,2.0,2.0,3.0,0.0,18047.22527,0.026963477,0.002282859,,0.0,0.0,0.442069255,0.440384023,0.42778049,0.0,0.084664873,0.0,0.979686667,0.084664873,108.1311475,2.918032787,62.66467958,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,9.0
201809880909640.0,0,2018-09-01,38.0,147.4375358,16745.30003,0.016063707,0.009112098,1.824444444,0.006990291,0.008804711,0.59433893,0.580045985,0.537147321,0.004994451,0.567247503,0.006795487,1.03,0.567247503,34.95081967,4.819672131,20.7587822,7.0,9.0,9.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,10.8852459,10.85245902,10.86885246,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0
201809880967900.0,0,2018-09-01,39.0,0.0,171732.0596,0.024470269,0.029008875,,0.00844186,0.0,0.563283276,0.488139707,0.435765685,0.0,1.185474306,0.003818355,3.499153185,1.185474306,173.8360656,0.918032787,87.10772834,2.0,2.0,2.0,2.0,2.0,2.0,0.0,40936.02384,0.025644001,0.009850907,,0.05258488,0.0,0.566309155,0.496753179,0.443028808,0.0,0.384140793,0.009101223,0.70440051,0.384140793,173.8360656,7.836065574,99.30491803,2.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,8.0
900211100812981.0,0,2017-07-01,57.0,0.0,125.7238419,0.828729282,0.017647059,,,0.0,0.519080172,0.444816767,0.410521244,0.0,0.021294118,,1.0,0.021294118,111.147541,38.55737705,74.85245902,1.0,1.0,1.0,0.0,0.0,0.0,0.0,125.7238419,0.828729282,0.005725191,,,0.0,0.510130928,0.446039788,0.438331883,0.0,0.006908397,,1.0,0.006908397,111.147541,3.409836066,36.96721311,1.0,1.0,1.0,4.0,4.0,6.0,2.0,2.0,2.0
900211100813467.0,0,2017-07-01,35.0,0.0,3529.405123,0.17652268,0.083831776,,0.0388,0.0,0.60523515,0.523339553,0.464907956,0.0,0.474906542,0.01371671,1.0,0.474906542,77.14754098,7.245901639,42.19672131,2.0,2.0,2.0,2.0,2.0,2.0,0.0,538.6310485,0.0,0.0,,0.093644409,0.0,0.578889832,0.47392772,0.410806533,0.0,0.24234375,0.046822204,0.97109375,0.24234375,77.14754098,77.14754098,77.14754098,2.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0
900211100825620.0,0,2017-08-01,39.0,0.0,33143.93457,0.013026177,0.011327301,,,0.0,0.582111699,0.524273845,0.492107555,0.0,0.869579789,,1.0,0.869579789,85.67213115,3.901639344,28.66393443,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,,0.003007519,,0.0,,0.54321674,0.463441528,0.425568591,0.0,0.0,0.0,0.141966667,0.0,85.67213115,7.442622951,36.03278689,1.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,9.0
900211100828005.0,1,2017-09-01,48.0,0.0,138693.2803,0.050763239,0.049375907,,0.00485826,0.0,0.536026093,0.458626361,0.405224754,0.0,0.972670537,0.001325011,1.006304527,0.972670537,121.9672131,3.114754098,37.23695976,3.0,3.0,3.0,6.0,6.0,8.0,0.0,33086.51266,0.006035966,0.004654341,,0.0,0.0,0.520107669,0.473543274,0.434758612,0.0,0.771101286,0.0,0.9664,0.771101286,39.1147541,4.229508197,18.59016393,1.0,1.0,1.0,4.0,4.0,4.0,10.0,14.0,16.0
900211100829244.0,0,2017-09-01,28.0,0.0,14454.86176,0.062291329,0.014005362,,0.009009009,0.0,0.56975571,0.515376669,0.488655423,0.0,0.224836461,0.001698823,0.3108,0.224836461,50.85245902,0.295081967,15.97814208,1.0,1.0,1.0,6.0,10.0,10.0,0.0,7025.768803,0.012707914,0.002642857,,,0.0,0.545467126,0.510734161,0.510734161,0.0,0.207969388,,0.3108,0.207969388,17.01639344,8.62295082,12.81967213,1.0,1.0,1.0,2.0,4.0,4.0,14.0,16.0,16.0
900211100833395.0,0,2017-09-01,38.0,0.0,18137.53639,0.024740547,0.011270527,,0.006428571,0.0,0.563582408,0.492629509,0.450691959,0.0,0.455548833,0.001703565,0.361570248,0.455548833,43.50819672,5.245901639,18.73770492,1.0,1.0,1.0,6.0,6.0,8.0,0.0,124.9155845,0.170798898,0.001465721,,0.0,0.0,0.614853765,0.539671565,0.541223602,0.0,0.00858156,0.0,0.441550388,0.00858156,20.42622951,6.754098361,11.29836066,1.0,1.0,1.0,6.0,8.0,10.0,4.0,4.0,4.0
900211100867576.0,0,2018-01-01,51.0,0.0,0.0,,0.0,,,,0.561764106,0.561764106,0.561764106,0.0,0.0,,0.0,0.0,9.475409836,9.475409836,9.475409836,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.593682908,0.593682908,0.593682908,0.0,0.0,,0.19205298,0.0,52.62295082,9.475409836,31.04918033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
900211100874315.0,0,2018-03-01,38.0,0.0,1909.365268,0.028526564,0.009925935,,0.0,0.0,0.519370593,0.461252208,0.445945235,0.0,0.347954104,0.0,0.570469799,0.347954104,80.16393443,7.508196721,24.1420765,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1875.718597,0.011100258,0.00399361,,0.0,0.0,0.528790146,0.477470403,0.477470403,0.0,0.359776358,0.0,0.570469799,0.359776358,15.08196721,7.508196721,12.20765027,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,6.0
900211400003874.0,0,2018-07-01,64.0,0.0,32182.17725,0.029517341,0.031349424,,0.0,0.0,0.548680942,0.47023902,0.429398819,0.0,1.06206802,0.0,1.724137931,1.06206802,204.852459,4.68852459,144.7213115,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5625.959524,0.029278813,0.008024291,,,0.0,0.5567765,0.460455114,0.432301777,0.0,0.274064777,,0.668525424,0.274064777,189.6065574,147.2459016,163.6885246,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0
18000007796447.0,0,2017-12-01,48.0,3.160106317,42373.86561,0.042508763,0.016204885,570.0,0.011995685,7.46e-05,0.624159587,0.521539961,0.457458248,2.84e-05,0.381212808,0.004844125,1.213350785,0.381212808,208.6229508,10.32786885,87.55503513,7.0,7.0,7.0,1.0,1.0,2.0,0.0,7975.44306,0.034117451,0.002218004,,0.038847433,0.0,0.532838854,0.455202043,0.405242112,0.0,0.065010846,0.006969637,0.374670157,0.065010846,111.7704918,27.90163934,54.09289617,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0
18000008307865.0,0,2017-12-01,59.0,0.0,74208.5663,0.028789084,0.060285447,,0.0,0.0,0.53919295,0.47024515,0.43202209,0.0,2.094038372,0.0,6.090534884,2.094038372,34.8852459,1.704918033,16.35846995,1.0,1.0,1.0,7.0,9.0,10.0,0.0,5776.545932,0.047223977,0.009314836,,0.0,0.0,0.552282565,0.482762074,0.444288093,0.0,0.197248018,0.0,1.0,0.197248018,34.8852459,3.37704918,18.04172876,1.0,1.0,1.0,5.0,6.0,7.0,10.0,12.0,15.0
90025500019182.0,0,2017-07-01,31.0,0.0,22459.55774,0.047398862,0.023327676,,,0.0,0.531760254,0.456716246,0.421424318,0.0,0.492156878,,1.0,0.492156878,73.14754098,9.344262295,36.29508197,1.0,1.0,1.0,2.0,6.0,6.0,0.0,5595.43912,0.032588454,0.010490978,,0.053495863,0.0,0.923011678,0.73392327,0.642034983,0.0,0.321923146,0.016708751,0.98823456,0.321923146,67.18032787,12.85245902,32.08743169,6.0,6.0,6.0,0.0,4.0,6.0,6.0,8.0,10.0
90025500019438.0,0,2017-07-01,32.0,0.0,52.0990607,1.0,0.003947368,,0.0,0.0,0.495987285,0.437413785,0.437413785,0.0,0.003947368,0.0,0.246125,0.003947368,20.59016393,8.393442623,15.60655738,1.0,1.0,1.0,2.0,4.0,6.0,0.0,52.0990607,1.0,0.005357143,,0.0,0.0,0.479308888,0.439987451,0.439987451,0.0,0.005357143,0.0,0.246125,0.005357143,20.59016393,8.393442623,14.49180328,1.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,6.0
90025600063794.0,0,2017-09-01,37.0,0.0,133766.5491,0.014628552,0.012645763,,0.000152,0.0,0.551770415,0.483021868,0.436311909,0.0,0.864457604,5.55e-05,1.0,0.864457604,95.24590164,10.68852459,45.58032787,1.0,1.0,1.0,2.0,4.0,4.0,0.0,13827.35088,0.022288557,0.008205128,,0.001667113,0.0,0.599376114,0.526443655,0.482639194,0.0,0.368131868,0.000252,1.033569231,0.368131868,95.24590164,13.7704918,48.67915691,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0
90025600065061.0,0,2017-10-01,41.0,0.0,38276.97879,0.037685284,0.0097144,,0.004687615,0.0,0.541726274,0.461312738,0.411103748,0.0,0.257777017,0.00164548,0.888169935,0.257777017,170.9180328,1.573770492,57.52663934,2.0,2.0,2.0,2.0,3.0,5.0,0.0,15561.93232,0.0,0.0,,0.0,0.0,0.566191581,0.480312324,0.429862897,0.0,0.147215729,0.0,0.462770919,0.147215729,139.7377049,5.31147541,88.95550351,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0
90025600066649.0,0,2017-10-01,43.0,0.0,116188.8768,0.063450069,0.046900911,,0.054473107,0.0,0.530186123,0.453721842,0.411138655,0.0,0.739178248,0.012200543,0.960832558,0.739178248,170.9836066,4.68852459,50.63303909,1.0,1.0,2.0,3.0,5.0,7.0,0.0,38751.39023,0.056928882,0.014735047,,,0.0,0.594680398,0.519187517,0.500448582,0.0,0.258832535,,1.022441725,0.258832535,151.7377049,10.45901639,60.50637523,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0
90025600067788.0,0,2017-10-01,48.0,0.0,148869.3127,0.0226363,0.008711492,,0.0,0.0,0.516155635,0.43787444,0.395972069,0.0,0.384846125,0.0,0.919115484,0.384846125,194.3606557,2.524590164,93.95355191,1.0,1.0,1.0,2.0,2.0,3.0,0.0,34832.89952,0.036720238,0.001993092,,0.002999261,0.0,0.549115488,0.481485428,0.449071184,0.0,0.054277758,0.000748,0.396579801,0.054277758,181.9344262,6.06557377,109.4918033,1.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,7.0
90025600088101.0,0,2017-12-01,53.0,0.0,2154.15677,0.0,0.0,,,0.0,0.525857939,0.44177304,0.407676646,0.0,0.109823438,,0.150464072,0.109823438,104.4262295,58.85245902,88.69945355,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2154.15677,0.0,0.0,,0.0,0.0,0.625910059,0.520108413,0.471477364,0.0,0.028476212,0.0,0.10051,0.028476212,58.85245902,3.737704918,29.26775956,1.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,6.0
90025600100298.0,0,2018-01-01,31.0,0.0,1052.868841,0.04896,0.00408,,0.0,0.0,0.434937021,0.383576353,0.340325038,0.0,0.083333333,0.0,0.36682,0.083333333,17.14754098,4.0,10.57377049,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1052.868841,0.04896,0.003677885,,0.017120113,0.0,0.46480789,0.407635198,0.362346034,0.0,0.075120192,0.012584162,0.36682,0.075120192,95.14754098,4.0,38.76502732,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0
90025600120249.0,0,2018-03-01,51.0,0.0,33736.9502,0.033889267,0.017989401,,,0.0,0.523796041,0.465663153,0.421966895,0.0,0.530828865,,0.530647436,0.530828865,247.4754098,11.04918033,88.74180328,1.0,1.0,1.0,1.0,2.0,2.0,0.0,27416.70631,0.012096137,0.003394714,,0.005585586,0.0,0.540901554,0.480748529,0.438127962,0.0,0.280644501,0.002083109,0.711538462,0.280644501,247.4754098,2.032786885,72.1420765,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0
90025700892451.0,0,2017-07-01,26.0,0.0,10080.36431,0.048856119,0.037315789,,4.35e-05,0.0,0.513373396,0.430798286,0.37874385,0.0,0.763789474,1.29e-05,1.0,0.763789474,34.19672131,20.6557377,26.20765027,1.0,1.0,1.0,0.0,0.0,4.0,0.0,5020.732721,0.067446043,0.065,,,0.0,0.519615014,0.434411176,0.381169124,0.0,0.963733333,,1.0,0.963733333,34.19672131,23.7704918,28.98360656,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0
90025900043221.0,0,2017-07-01,28.0,2364.268447,11510.20854,0.257595892,0.27872549,1.254080282,0.204493769,0.205406222,1.822628636,1.410125362,1.291257123,0.222254902,1.082026144,0.055017132,1.182043011,1.082026144,53.70491803,17.54098361,27.74590164,7.0,7.0,7.0,0.0,2.0,6.0,253.4262164,8307.095839,0.075284566,0.041643519,2.46776406,0.132993723,0.030507198,0.756018376,0.606091684,0.538324615,0.016875,0.553148148,0.028644201,1.182043011,0.553148148,53.70491803,11.67213115,28.20765027,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,6.0
90025900047375.0,0,2017-07-01,27.0,0.0,13182.0968,0.078505756,0.031534392,,0.022225252,0.0,0.516902998,0.472708661,0.451909036,0.0,0.40168254,0.004946589,0.666727273,0.40168254,29.7704918,8.590163934,19.32459016,1.0,1.0,1.0,2.0,6.0,6.0,0.0,7488.572811,0.0,0.0,,,0.0,0.519615014,0.471244443,0.471244443,0.0,0.653454545,,0.666727273,0.653454545,16.32786885,16.32786885,16.32786885,1.0,1.0,1.0,0.0,2.0,2.0,8.0,10.0,12.0
90025900052213.0,1,2017-08-01,28.0,0.0,0.0,,0.0,,0.0,,0.341421356,0.341421356,0.341421356,0.0,0.0,0.0,0.10989011,0.0,16.29508197,8.032786885,12.16393443,1.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,,0.0,,0.0,,0.341421356,0.341421356,0.341421356,0.0,0.0,0.0,0.10989011,0.0,16.29508197,8.032786885,12.16393443,1.0,1.0,1.0,2.0,4.0,4.0,6.0,8.0,10.0
90025900058719.0,1,2017-10-01,61.0,0.0,29390.99997,0.069768665,0.057323189,,0.000383,0.0,0.499681906,0.446311687,0.421000847,0.0,0.821617961,0.000297,1.0,0.821617961,224.8196721,5.639344262,44.09016393,1.0,1.0,4.0,2.0,4.0,5.0,0.0,1.890085411,0.454545455,0.000124,,0.054541407,0.0,0.565148372,0.565148372,0.565148372,0.0,0.000272,0.035404624,0.183346939,0.000272,13.37704918,6.524590164,9.540983607,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0
