f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
0,201809,56.0,0.0,4717.521213,0.065585184,0.019146341,,,0.0,0.501850408,0.423952812,0.376384125,0.0,0.291930894,,1.240063694,0.291930894,86.13114754,59.54098361,68.40437158,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2058.229248,0.046038458,0.032055556,,,0.0,0.501850408,0.423952812,0.381169124,0.0,0.696277778,,1.04,0.696277778,86.13114754,86.13114754,86.13114754,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
0,201809,26.0,0.0,4506.770352,0.029712332,0.013177419,,0.004054054,0.0,0.584715981,0.489556892,0.43248184,0.0,0.4435,0.003243383,1.0,0.4435,22.26229508,5.508196721,15.71584699,2.0,2.0,2.0,1.0,1.0,3.0,0.0,966.684785,0.048999661,0.01156,,0.02027575,0.0,0.630669605,0.532714409,0.467224521,0.0,0.23592,0.016219723,0.462375,0.23592,22.26229508,5.508196721,13.8852459,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0
1,201808,47.0,0.0,142196.5704,0.009163787,0.116295828,,0.0,0.0,0.512609152,0.450290205,0.430674727,0.0,12.69080428,0.0,18.74288462,12.69080428,126.0,8.032786885,30.3442623,1.0,1.0,1.0,3.0,5.0,5.0,0.0,2675.324657,0.046008869,0.028730769,,0.0,0.0,0.501850408,0.407753457,0.407753457,0.0,0.624461538,0.0,0.315153846,0.624461538,12.19672131,12.19672131,12.19672131,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0
0,201809,53.0,0.0,9446.410468,0.104247239,0.23933128,,0.141625,0.0,0.579991136,0.534896902,0.510488092,0.0,2.295804503,0.059568092,1.6,2.295804503,117.8688525,2.262295082,34.31850117,4.0,4.0,4.0,2.0,4.0,4.0,0.0,75.70030339,0.543478261,0.007142857,,,0.0,0.649291696,0.649291696,0.686430186,0.0,0.013142857,,1.0,0.013142857,16.72131148,12.52459016,14.62295082,1.0,1.0,1.0,0.0,2.0,2.0,8.0,8.0,9.0
0,201808,34.0,0.0,2305.467698,0.017822633,0.009712146,,,0.0,0.513026471,0.430674043,0.401434464,0.0,0.544933302,,0.711627907,0.544933302,69.40983607,18.75409836,36.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2305.467698,0.0,0.0,,,0.0,0.501850408,0.423952812,0.423952812,0.0,0.649813953,,0.711627907,0.649813953,19.83606557,19.83606557,19.83606557,1.0,1.0,1.0,0.0,0.0,1.0,6.0,10.0,11.0
0,201808,50.0,0.0,120628.3938,0.033060526,0.021925596,,0.0,0.0,0.590374098,0.538135228,0.514861353,0.0,0.663195628,0.0,1.0,0.663195628,57.57377049,0.918032787,11.57704918,1.0,1.0,1.0,8.0,8.0,9.0,0.0,24.79756039,0.0,0.0,,,0.0,0.690756929,0.690756929,0.690756929,0.0,0.010345541,,0.010345541,0.010345541,6.754098361,6.754098361,6.754098361,1.0,1.0,1.0,1.0,1.0,1.0,7.0,11.0,12.0
0,201808,35.0,0.0,444.5947252,1.092324805,0.024448133,,0.025737864,0.0,0.578306594,0.494325808,0.435659577,0.0,0.022381743,0.02479192,1.0,0.022381743,95.01639344,23.40983607,62.69945355,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.650085763,,0.549865469,0.459593268,0.402437196,0.0,0.0,0.650085763,0.388666667,0.0,69.67213115,26.06557377,47.86885246,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0
0,201808,37.0,0.0,58952.71331,0.011845533,0.016851632,,0.008281587,0.0,0.546015504,0.452573572,0.395061071,0.0,1.422614906,0.003825997,1.013409618,1.422614906,158.0327869,128.0327869,137.795082,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1294.655447,0.0,0.0,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.124714286,,0.430380952,0.124714286,136.6557377,136.6557377,136.6557377,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
1,201808,57.0,0.0,717.6413977,0.123704216,0.015655977,,0.02805,0.0,0.559643066,0.487630112,0.435600695,0.0,0.126559767,0.026028859,1.0,0.126559767,95.80327869,1.737704918,42.70491803,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.31443897,0.071428571,4.69e-05,,0.252397779,0.0,0.602942515,0.541317239,0.492105813,0.0,0.000657,0.090760574,0.3962,0.000657,95.80327869,1.737704918,34.44590164,2.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,9.0
0,201808,35.0,0.0,345.2196089,0.0,0.0,,,0.0,0.519615014,0.457929096,0.457929096,0.0,0.16728,,0.83448,0.16728,15.90163934,15.90163934,15.90163934,1.0,1.0,1.0,0.0,1.0,1.0,0.0,345.2196089,0.0,0.0,,,0.0,0.549865469,0.48469038,0.48469038,0.0,0.046988764,,0.32596875,0.046988764,15.90163934,7.540983607,11.72131148,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
0,201808,26.0,0.0,24180.9533,0.029350777,0.019537422,,0.020000558,0.0,0.506530032,0.437569937,0.428979923,0.0,0.66565264,0.019739528,1.0,0.66565264,21.3442623,5.344262295,14.78688525,1.0,1.0,2.0,1.0,2.0,3.0,0.0,219.8628347,,,,0.0,0.0,0.498265833,0.439939008,0.439939008,0.0,0.261372549,0.0,0.45075,0.261372549,21.3442623,5.344262295,13.3442623,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0
1,201808,26.0,0.0,129.1779469,1.0,0.026722637,,0.343484848,0.0,0.530908005,0.476703206,0.460574057,0.0,0.026722637,0.185888237,1.294117647,0.026722637,89.24590164,9.147540984,34.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,,0.0,,0.343484848,,0.519615014,0.434411176,0.460338342,0.0,0.0,0.343484848,1.294117647,0.0,32.81967213,32.81967213,32.81967213,1.0,1.0,6.0,0.0,0.0,0.0,4.0,18.0,22.0
0,201809,34.0,0.0,0.0,,0.0,,0.084363636,,0.623780034,0.520986738,0.454421456,0.0,0.0,0.061002465,1.0,0.0,71.93442623,24.95081967,48.44262295,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.220296736,,1.040440115,1.040440115,1.040440115,0.0,0.0,0.220296736,1.170138889,0.0,71.93442623,71.93442623,71.93442623,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0
0,201809,30.0,0.0,1176.307056,0.076073276,0.049454545,,0.030334547,0.0,0.538773693,0.48868543,0.48868543,0.0,0.650090909,0.016250348,0.9615,0.650090909,17.31147541,9.639344262,13.47540984,1.0,1.0,1.0,1.0,2.0,2.0,,630.3466143,0.02348643,0.018,,,,0.519615014,0.445697973,0.445697973,,0.7664,,1.0,0.7664,17.31147541,17.31147541,17.31147541,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,6.0
0,201809,46.0,0.0,4179.520813,0.026286837,0.007366949,,0.0,0.0,0.381826988,0.360718271,0.340069939,0.0,0.280252392,0.0,1.0,0.280252392,87.96721311,5.639344262,30.13934426,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,20.98360656,5.639344262,13.31147541,0.0,0.0,0.0,1.0,1.0,2.0,7.0,8.0,8.0
0,201809,63.0,0.0,5943.958571,0.048237989,0.031724138,,0.0,0.0,0.569309207,0.486937585,0.445802914,0.0,0.657658802,0.0,1.043333333,0.657658802,106.5901639,7.37704918,43.67868852,3.0,3.0,4.0,2.0,2.0,2.0,0.0,1736.094531,0.096371882,0.043037975,,0.0,0.0,0.617080326,0.520786646,0.502697627,0.0,0.446582278,0.0,0.884230769,0.446582278,106.5901639,7.37704918,56.98360656,3.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0
1,201809,49.0,0.0,74592.48891,0.03755387,0.029771918,,0.021465903,0.0,0.564909534,0.482390562,0.430895819,0.0,0.792778956,0.007704072,1.0,0.792778956,160.4590164,7.967213115,47.30210773,2.0,2.0,2.0,1.0,2.0,2.0,0.0,17871.09324,0.024863854,0.024388489,,,0.0,0.519615014,0.434411176,0.384842628,0.0,0.980881295,,1.034028169,0.980881295,42.98360656,30.29508197,36.63934426,1.0,1.0,1.0,0.0,0.0,0.0,10.0,14.0,15.0
1,201808,45.0,0.0,13104.87926,0.0,0.0,,,0.0,0.514901956,0.431689136,0.381123392,0.0,0.65432058,,1.046415869,0.65432058,158.1967213,73.7704918,126.6721311,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13104.87926,0.0,0.0,,0.010262377,0.0,0.52938449,0.454092751,0.402758651,0.0,0.275166551,0.003023685,1.046415869,0.275166551,158.1967213,67.96721311,97.92213115,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0
0,201808,36.0,0.0,82406.26079,0.019601825,0.017105314,,0.000561,0.0,0.580146917,0.515152471,0.469002584,0.0,0.87263885,0.000502,1.0,0.87263885,34.2295082,3.213114754,13.46994536,1.0,1.0,1.0,4.0,4.0,5.0,0.0,0.0,,0.0,,,,0.587145303,0.587145303,0.587145303,0.0,0.0,,1.0,0.0,9.967213115,9.967213115,9.967213115,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0
0,201809,39.0,0.0,70608.28487,0.015402546,0.014626969,,0.001435162,0.0,0.544894808,0.461024606,0.412226619,0.0,0.9496462,0.001164921,1.0,0.9496462,107.1147541,3.016393443,53.13296903,2.0,2.0,2.0,3.0,3.0,3.0,0.0,10721.7287,0.039234611,0.021888889,,,0.0,0.597438312,0.520439171,0.456722959,0.0,0.557897436,,0.736537037,0.557897436,100.7540984,3.016393443,31.63934426,1.0,1.0,1.0,2.0,3.0,3.0,7.0,7.0,7.0
1,201809,49.0,995.8252045,995.8252045,1.0,0.947014692,1.0,0.947014692,1.0,1.558845043,1.303233527,1.303233527,0.947014692,0.947014692,0.947014692,1.0,0.947014692,142.0,142.0,142.0,3.0,3.0,3.0,0.0,0.0,0.0,995.8252045,995.8252045,1.0,0.947014692,1.0,0.947014692,1.0,1.558845043,1.303233527,1.303233527,0.947014692,0.947014692,0.947014692,1.0,0.947014692,142.0,142.0,142.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0
0,201809,49.0,337.2156992,1576.853508,0.28729397,0.07383378,1.343414634,0.08853475,0.213853536,0.678077646,0.59150527,0.550167706,0.054959786,0.256997319,0.044865683,0.288690096,0.256997319,95.40983607,11.18032787,40.16393443,2.0,2.0,2.0,1.0,2.0,2.0,337.2156992,1486.381004,0.298694112,0.086230032,1.316585366,0.08853475,0.226870297,0.818019555,0.745257704,0.745257704,0.065495208,0.288690096,0.08853475,0.288690096,0.288690096,13.90163934,13.90163934,13.90163934,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0
0,201808,53.0,0.0,63690.19174,0.00424033,0.00416285,,,0.0,0.479644629,0.41154743,0.365922359,0.0,0.981727735,,1.0,0.981727735,88.36065574,0.590163934,44.47540984,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4222.527699,0.0,0.0,,,0.0,0.56087456,0.479909725,0.424523992,0.0,0.159669164,,1.004170213,0.159669164,177.2459016,17.73770492,87.50819672,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0
0,201808,34.0,0.0,961.7741883,0.0,0.0,,0.0283406,0.0,0.579368669,0.474773051,0.419640606,0.0,0.168477947,0.020916146,0.345044248,0.168477947,158.2622951,23.37704918,88.75409836,3.0,3.0,3.0,0.0,0.0,1.0,0.0,961.7741883,0.0,0.0,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.257920354,,0.345044248,0.257920354,30.19672131,30.19672131,30.19672131,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
0,201808,34.0,0.0,0.0,,0.0,,,,0.519615014,0.434411176,0.381169124,0.0,0.0,,0.5172,0.0,103.7377049,89.90163934,96.81967213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.519615014,0.434411176,0.381169124,0.0,0.0,,0.0,0.0,89.90163934,89.90163934,89.90163934,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0
0,201809,24.0,0.0,1288.943506,0.05226925,0.013099042,,,0.0,0.873325903,0.873325903,0.873325903,0.0,0.250607029,,0.250607029,0.250607029,3.114754098,3.114754098,3.114754098,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1288.943506,0.05226925,0.013099042,,,0.0,0.873325903,0.873325903,0.873325903,0.0,0.250607029,,0.250607029,0.250607029,3.114754098,3.114754098,3.114754098,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0
0,201809,37.0,0.0,5674.231437,0.066966357,0.153933333,,0.0,0.0,0.521531484,0.449101738,0.399127862,0.0,2.298666667,0.0,1.5166,2.298666667,64.19672131,10.68852459,34.92622951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2073.200918,0.060565169,0.044882353,,0.006666667,0.0,0.549865469,0.544732327,0.481199403,0.0,0.741058824,0.006136475,1.0,0.741058824,26.09836066,9.213114754,17.6557377,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
0,201808,60.0,0.0,23849.89914,0.069300971,0.112919955,,0.023885714,0.0,0.590398227,0.508939428,0.453044376,0.0,1.629413754,0.007465419,1.666666667,1.629413754,114.8196721,1.573770492,38.47723133,3.0,3.0,3.0,3.0,4.0,4.0,0.0,1182.84965,0.0,0.0,,0.116489775,0.0,0.717599819,0.575315162,0.490812759,0.0,0.497777778,0.058540393,1.287666667,0.497777778,92.42622951,24.16393443,52.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,6.0,7.0
0,201809,53.0,35.80808372,255748.2328,0.059046319,0.258099382,421.7201835,0.005230667,0.00014,0.550445261,0.475088163,0.435553147,0.000612,4.371134194,0.002165202,4.054054054,4.371134194,168.557377,3.508196721,54.66229508,2.0,2.0,2.0,1.0,4.0,5.0,35.80808372,49815.61475,0.051803955,0.036673669,72.06880734,0.018501528,0.000719,0.526345998,0.455410342,0.417155954,0.000509,0.707931839,0.00693135,1.031032432,0.707931839,106.1967213,17.63934426,51.86885246,2.0,2.0,2.0,0.0,2.0,3.0,9.0,9.0,11.0
0,201809,39.0,0.0,111612.9866,0.044522584,0.030127155,,0.034460137,0.0,0.542621597,0.466581927,0.421063433,0.0,0.6766713,0.013745373,1.0,0.6766713,201.8688525,2.819672131,67.8579235,2.0,2.0,3.0,1.0,2.0,3.0,0.0,28935.98407,0.024708208,0.005562213,,0.046536826,0.0,0.550552589,0.468955716,0.418521676,0.0,0.225116012,0.013491508,1.177043757,0.225116012,138.5901639,1.93442623,50.21311475,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
1,201808,43.0,0.0,41023.43074,0.015522869,0.016279886,,0.0,0.0,0.453559412,0.411994344,0.377903246,0.0,1.048767809,0.0,1.08047619,1.048767809,62.91803279,2.885245902,24.72131148,1.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,23.40983607,8.852459016,16.13114754,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,7.0
0,201808,29.0,0.0,5805.414834,0.041009733,0.022873016,,,0.0,0.501850408,0.423952812,0.381169124,0.0,0.557746032,,1.102952381,0.557746032,73.24590164,73.24590164,73.24590164,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5805.414834,0.041009733,0.022873016,,,0.0,0.501850408,0.423952812,0.381169124,0.0,0.557746032,,1.102952381,0.557746032,73.24590164,73.24590164,73.24590164,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0,201808,37.0,0.0,18017.3717,0.027884325,0.01043973,,0.0,0.0,0.354428763,0.330718846,0.308337368,0.0,0.374394215,0.0,1.0,0.374394215,94.78688525,3.442622951,30.28852459,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,13.3442623,3.442622951,7.136612022,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,6.0
0,201808,47.0,0.0,576.8032876,0.131924615,0.039487179,,0.0434,0.0,0.626429013,0.626429013,0.626429013,0.0,0.299316239,0.027067482,0.746268657,0.299316239,107.6393443,8.721311475,58.18032787,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.684653197,0.684653197,0.684653197,0.0,0.0,,0.767222222,0.0,107.6393443,25.04918033,56.80327869,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0
0,201809,58.0,0.0,20786.97749,0.081386049,0.027262599,,0.0,0.0,0.513373396,0.430798286,0.386035168,0.0,0.33497878,0.0,1.0,0.33497878,29.37704918,26.78688525,27.82513661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5862.596921,0.040991661,0.034761905,,0.0,0.0,0.501850408,0.423952812,0.396651993,0.0,0.84802381,0.0,0.886595238,0.84802381,26.78688525,26.78688525,26.78688525,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
0,201809,37.0,0.0,3114.565562,0.092921289,0.027262019,,0.048601825,0.0,0.451321684,0.410575776,0.396031483,0.0,0.293388302,0.023440348,0.86005,0.293388302,32.52459016,10.16393443,19.49180328,4.0,4.0,4.0,2.0,3.0,4.0,0.0,2402.970419,0.062238959,0.025589775,,0.048601825,0.0,0.280962212,0.275971078,0.268001638,0.0,0.411153651,0.048601825,0.86005,0.411153651,24.32786885,10.16393443,18.54098361,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0
0,201809,67.0,0.0,189661.4381,0.065399059,0.037158579,,0.010479487,0.0,0.530127301,0.456523156,0.411225208,0.0,0.568182166,0.002406833,0.562770563,0.568182166,397.3442623,9.049180328,106.636612,1.0,2.0,2.0,1.0,3.0,4.0,0.0,54033.92808,0.017799264,0.002294702,,0.00805897,0.0,0.56462386,0.496322118,0.459919022,0.0,0.12892118,0.00122789,0.664742857,0.12892118,143.1147541,2.950819672,42.20527441,1.0,1.0,1.0,6.0,12.0,14.0,7.0,9.0,13.0
0,201808,29.0,0.0,30768.75439,0.046111615,0.034558696,,,0.0,0.654499198,0.654499198,0.654499198,0.0,0.749457504,,1.0,0.749457504,12.49180328,0.950819672,6.090163934,1.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,,0.0,,0.0,,0.456435465,0.456435465,0.654994428,0.0,0.0,0.0,0.008666667,0.0,10.2295082,0.950819672,5.590163934,0.0,0.0,1.0,2.0,2.0,2.0,7.0,9.0,9.0
1,201809,26.0,0.0,274.8010797,,,,0.0,0.0,0.654994428,0.654994428,0.654994428,0.0,0.928888889,0.0,0.753888889,0.928888889,2.918032787,2.918032787,2.918032787,1.0,1.0,1.0,1.0,1.0,1.0,0.0,274.8010797,,,,0.0,0.0,0.654994428,0.654994428,0.654994428,0.0,0.928888889,0.0,0.753888889,0.928888889,2.918032787,2.918032787,2.918032787,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
0,201809,59.0,0.0,28403.56446,0.04047198,0.08945083,,,0.0,0.494448482,0.429655002,0.405892519,0.0,2.210191571,,8.449473684,2.210191571,118.9508197,29.93442623,74.42622951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1211.91693,0.0,0.0,,0.006095959,0.0,0.531209017,0.48761385,0.544228594,0.0,0.095523933,0.002499084,0.524214876,0.095523933,106.2622951,55.24590164,77.58196721,1.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,5.0
0,201808,41.0,0.0,0.0,,0.0,,,,0.501850408,0.423952812,0.374087325,0.0,0.0,,0.327610879,0.0,190.7868852,113.0163934,151.9016393,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.521862323,0.485648738,0.423088057,0.0,0.0,,0.327610879,0.0,191.8688525,29.90163934,97.41803279,1.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,8.0
0,201808,29.0,0.0,41958.74601,0.011026547,0.008872704,,0.0,0.0,0.418679185,0.390649842,0.359809065,0.0,0.804667511,0.0,1.0,0.804667511,20.45901639,0.62295082,9.352459016,1.0,1.0,1.0,3.0,3.0,4.0,0.0,956.362329,0.049033149,0.009964912,,0.0,0.0,0.383767959,0.350221888,0.30981167,0.0,0.20322807,0.0,0.269702128,0.20322807,20.45901639,7.803278689,14.13114754,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0
1,201808,24.0,0.0,16885.74518,0.020578665,0.016848,,0.0,0.0,0.553216588,0.45156465,0.45156465,0.0,0.818712,0.0,1.0,0.818712,17.44262295,1.344262295,12.05464481,1.0,1.0,1.0,1.0,3.0,3.0,0.0,16.49981452,1.0,0.01,,0.0,0.0,0.519615014,0.407753457,0.407753457,0.0,0.01,0.0,0.466,0.01,17.37704918,17.37704918,17.37704918,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0
0,201808,43.0,0.0,803.4439355,0.082340862,0.013278146,,0.014416667,0.0,0.58452657,0.487497454,0.437602841,0.0,0.161258278,0.005728477,1.0,0.161258278,61.57377049,15.21311475,48.6295082,2.0,2.0,2.0,0.0,1.0,1.0,0.0,803.4439355,0.082340862,0.033416667,,0.057666667,0.0,0.774453686,0.664899992,0.581099876,0.0,0.405833333,0.015282686,1.0,0.405833333,52.75409836,15.18032787,45.09508197,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0
0,201808,44.0,0.0,191791.4146,0.011037482,0.009855992,,0.0,0.0,0.542507207,0.467227611,0.422511512,0.0,0.892956575,0.0,1.0,0.892956575,42.95081967,5.672131148,23.75081967,1.0,1.0,1.0,2.0,2.0,3.0,0.0,593.0335945,0.0,0.0,,0.0,0.0,0.578916756,0.490623464,0.416923997,0.0,0.013674012,0.0,0.405192593,0.013674012,42.62295082,2.327868852,17.27868852,1.0,1.0,1.0,2.0,2.0,3.0,3.0,18.0,24.0
1,201809,41.0,264.6732,66512.42451,0.003269509,0.004716005,0.821628341,0.065211701,0.003979305,0.576921963,0.528680555,0.531826956,0.005739828,1.442419789,0.031946857,1.0,1.442419789,200.5901639,3.540983607,63.67213115,2.0,9.0,9.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,8.918032787,8.918032787,8.918032787,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0
0,201809,40.0,0.0,3272.168972,0.027759651,0.005882979,,0.0,0.0,0.410085073,0.394675287,0.394675287,0.0,0.211925532,0.0,1.0,0.211925532,16.72131148,6.163934426,11.03606557,1.0,1.0,1.0,2.0,5.0,5.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,12.81967213,6.163934426,9.491803279,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0
0,201809,32.0,0.0,0.655472198,1.0,0.000114,,,0.0,0.550233223,0.465166648,0.409388115,0.0,0.000114,,1.202029412,0.000114,58.91803279,3.901639344,30.03278689,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.655472198,1.0,0.000118,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.000118,,0.767558824,0.000118,58.91803279,58.91803279,58.91803279,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0
0,201809,39.0,0.0,18233.43623,0.051912814,0.038138362,,0.0,0.0,0.508617877,0.428001211,0.376850954,0.0,0.734661817,0.0,1.634146341,0.734661817,202.295082,25.67213115,88.84590164,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9159.14736,0.038991236,0.014389439,,,0.0,0.510377419,0.429040664,0.377555961,0.0,0.369042904,,0.376536585,0.369042904,202.295082,152.5245902,177.4098361,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,6.0
0,201808,46.0,0.0,4465.731803,0.0,0.0,,0.0,0.0,0.539420609,0.474549291,0.442961701,0.0,0.940409554,0.0,1.025428571,0.940409554,22.39344262,6.524590164,14.64480874,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4465.731803,0.0,0.0,,0.0,0.0,0.557192427,0.511701053,0.511701053,0.0,0.901633333,0.0,1.025428571,0.901633333,15.01639344,0.852459016,7.464480874,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0
0,201808,48.0,0.0,5977.036312,0.089960815,0.016316316,,0.0,0.0,0.51553552,0.450187496,0.403127963,0.0,0.181371371,0.0,0.426974576,0.181371371,183.4098361,9.868852459,73.75956284,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1446.344484,0.037062379,0.0125,,0.0,0.0,0.528430773,0.528430773,0.528430773,0.0,0.337269231,0.0,0.822653846,0.337269231,9.868852459,9.868852459,9.868852459,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,13.0
1,201809,39.0,319.1518655,31905.0026,0.030606781,0.028435452,3.059701493,0.032298695,0.010003192,0.597425762,0.498746436,0.440784777,0.009293538,0.929057254,0.02626561,1.0,0.929057254,156.5245902,35.1147541,83.61967213,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1661.626491,0.044879399,0.014444798,,0.094358462,0.0,0.549865469,0.459593268,0.402437196,0.0,0.321858097,0.047179231,1.164534884,0.321858097,45.31147541,12.72131148,29.01639344,1.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,7.0
0,201808,25.0,0.0,1369.865945,0.0,0.0,,0.0,0.0,0.537419908,0.456103572,0.43087804,0.0,0.189747706,0.0,0.3878,0.189747706,24.98360656,2.524590164,14.63114754,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1369.865945,0.0,0.0,,,0.0,0.510377419,0.429040664,0.404634476,0.0,0.608308824,,1.09754717,0.608308824,24.98360656,20.26229508,22.62295082,1.0,1.0,1.0,0.0,0.0,1.0,9.0,9.0,9.0
