mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all,f_3pva18m
201801,58.0,0.0,1509.729689,0.082124526,0.009552611,,0.003901783,0.0,0.507460284,0.427314429,0.394309669,0.0,0.116318611,0.002035802,0.600606061,0.116318611,316.1967213,20.13114754,107.4590164,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1509.729689,0.069069404,0.006196196,,0.001715439,0.0,0.598266197,0.502762569,0.4724482,0.0,0.08970971,0.000895,0.600606061,0.08970971,40.26229508,8.327868852,26.96721311,1.0,1.0,1.0,1.0,1.0,1.0,6.0,11.0,13.0,0
201801,51.0,0.0,0.0,,0.0,,,,0.561764106,0.561764106,0.561764106,0.0,0.0,,0.0,0.0,9.475409836,9.475409836,9.475409836,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.593682908,0.593682908,0.593682908,0.0,0.0,,0.19205298,0.0,52.62295082,9.475409836,31.04918033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
201801,32.0,0.0,153861.3671,0.013759298,0.042744898,,0.003099646,0.0,0.57265199,0.498676696,0.449115039,0.0,3.106619048,0.002043602,4.2168,3.106619048,96.81967213,3.442622951,42.70257611,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1183.256118,0.0,0.0,,,0.0,0.552044778,0.473897467,0.42332741,0.0,0.054449612,,1.0,0.054449612,96.81967213,8.885245902,43.54098361,1.0,1.0,1.0,1.0,1.0,2.0,8.0,10.0,13.0,0
201801,50.0,0.0,83266.59556,0.041664306,0.020276431,,0.004271871,0.0,0.544359049,0.47810984,0.428859179,0.0,0.486661901,0.001094367,1.003134883,0.486661901,186.6557377,1.737704918,91.25136612,3.0,3.0,3.0,2.0,3.0,3.0,0.0,45151.39584,0.025963899,0.006327503,,0.010194293,0.0,0.54893901,0.486150413,0.434486824,0.0,0.243703867,0.001040899,0.815807645,0.243703867,186.6557377,1.737704918,97.51288056,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,6.0,0
201801,29.0,0.0,19675.17061,0.06801661,0.301285698,,0.018647619,0.0,0.747674328,0.625547241,0.547229269,0.0,4.429590018,0.01046639,16.15384615,4.429590018,65.93442623,16.68852459,50.34972678,5.0,5.0,5.0,0.0,1.0,1.0,0.0,89.28327772,0.377358491,0.015384615,,0.015384615,0.0,0.57854058,0.473694886,0.41951527,0.0,0.040769231,0.015384615,1.0,0.040769231,63.01639344,63.01639344,63.01639344,2.0,2.0,2.0,0.0,0.0,0.0,7.0,7.0,7.0,0
201801,54.0,0.0,1161.536813,0.0,0.0,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.594956522,,0.993391304,0.594956522,116.2295082,116.2295082,116.2295082,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1161.536813,0.0,0.0,,,0.0,0.556653144,0.470516442,0.413997221,0.0,0.238397213,,0.993391304,0.238397213,116.2295082,48.32786885,82.77595628,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,0
201801,60.0,0.0,54748.16898,0.018661883,0.346571429,,0.000662,0.0,0.622542423,0.622542423,0.622542423,0.0,18.57108571,0.000393,11.8228,18.57108571,9.049180328,4.06557377,6.612021858,2.0,2.0,2.0,3.0,3.0,3.0,0.0,197.097047,0.186324786,0.008226726,,,0.0,0.658541949,0.658541949,0.658541949,0.0,0.04415261,,0.228571429,0.04415261,9.508196721,4.06557377,5.93442623,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,10.0,0
201801,27.0,0.0,1183.087659,0.017229104,0.002706935,,,0.0,0.501850408,0.452163761,0.434725762,0.0,0.157114094,,0.340350877,0.157114094,23.50819672,13.60655738,17.53005464,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1183.087659,0.017229104,0.002706935,,,0.0,0.501850408,0.452163761,0.434725762,0.0,0.157114094,,0.340350877,0.157114094,23.50819672,13.60655738,17.53005464,1.0,1.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,0
201801,60.0,0.0,12991.39074,0.01876321,0.007324728,,0.003025974,0.0,0.523466779,0.468996535,0.433964593,0.0,0.39037712,0.001143519,1.0,0.39037712,192.5245902,0.163934426,45.32604736,3.0,3.0,3.0,4.0,4.0,5.0,0.0,142.0109493,0.296559905,0.0030012,,0.003864846,0.0,0.562709179,0.546861588,0.558946714,0.0,0.010120048,0.002804154,1.773147059,0.010120048,192.5245902,5.016393443,47.56721311,3.0,3.0,3.0,3.0,3.0,4.0,5.0,8.0,11.0,0
201801,28.0,0.0,867.9008431,0.051436335,0.010544746,,0.031424455,0.0,0.736570315,0.714339993,0.65249528,0.0,0.20500577,0.011461036,1.169052632,0.20500577,95.18032787,3.442622951,27.84074941,9.0,9.0,9.0,2.0,3.0,5.0,0.0,0.0,,0.002407414,,,,0.570938862,0.500769045,0.475737864,0.0,0.0,,0.673646482,0.0,23.27868852,7.278688525,13.7704918,1.0,1.0,1.0,2.0,2.0,3.0,8.0,12.0,12.0,0
201801,51.0,0.0,4690.067425,0.284508459,0.022237507,,,0.0,0.535392013,0.44914267,0.396858485,0.0,0.078161145,,1.136239726,0.078161145,184.0655738,35.54098361,115.6010929,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3570.488814,0.06935598,0.004495413,,,0.0,0.483263356,0.413082227,0.366752279,0.0,0.064816514,,0.344136986,0.064816514,161.704918,53.93442623,103.8032787,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
201801,26.0,0.0,2783.448298,0.061308479,0.011848369,,0.003254679,0.0,0.511513908,0.454358181,0.433000296,0.0,0.193258243,0.001159263,0.498243243,0.193258243,31.08196721,12.36065574,20.66229508,1.0,1.0,1.0,0.0,2.0,3.0,0.0,2674.455315,0.063807004,0.010443299,,,0.0,0.545787933,0.503572456,0.476687423,0.0,0.163670103,,0.498243243,0.163670103,31.08196721,5.770491803,16.03278689,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0
201801,45.0,0.0,1792.066997,0.041361158,0.005392157,,0.001938454,0.0,0.519498469,0.455812458,0.417300091,0.0,0.130367647,0.001069176,0.557702703,0.130367647,233.2131148,6.557377049,80.70491803,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1792.066997,0.041361158,0.007272727,,,0.0,0.501760144,0.44112595,0.402004907,0.0,0.175834711,,0.557702703,0.175834711,127.5409836,2.131147541,58.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0
201801,50.0,0.0,217201.4512,0.012351252,0.012460945,,0.0,0.0,0.535444019,0.463105641,0.426918723,0.0,1.008881113,0.0,1.0,1.008881113,192.2622951,9.737704918,83.63934426,2.0,2.0,3.0,1.0,2.0,3.0,0.0,15867.65996,0.016869619,0.014672207,,,0.0,0.507460284,0.427314429,0.38785935,0.0,0.869741459,,0.957227848,0.869741459,156.8852459,35.14754098,115.9016393,1.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,6.0,0
201801,57.0,0.0,4616.956212,0.169117379,0.156055352,,0.056203175,0.0,0.588409638,0.502764593,0.456919101,0.0,0.922763543,0.0388341,4.632352941,0.922763543,191.2786885,13.86885246,61.75409836,3.0,3.0,3.0,0.0,1.0,2.0,0.0,63.84596652,0.002638522,5.35e-05,,0.03992016,0.0,0.570673894,0.513310402,0.467598024,0.0,0.02026738,0.017942584,1.345970149,0.02026738,72.16393443,13.86885246,42.87431694,2.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,4.0,0
201801,28.0,0.0,635.2589439,0.0,0.0,,0.0,0.0,0.303519324,0.303519324,0.303519324,0.0,0.112232143,0.0,0.263611111,0.112232143,11.14754098,4.098360656,7.202185792,1.0,1.0,1.0,3.0,3.0,3.0,0.0,635.2589439,0.0,0.0,,0.0,0.0,0.303519324,0.303519324,0.303519324,0.0,0.112232143,0.0,0.263611111,0.112232143,11.14754098,4.098360656,7.202185792,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,5.0,0
201801,33.0,0.0,17.85665554,2.726415094,0.0016609,,,0.0,0.466482375,0.406682169,0.37306413,0.0,0.000609,,0.279643077,0.000609,119.7704918,20.2295082,88.45081967,1.0,1.0,1.0,0.0,0.0,1.0,0.0,17.85665554,0.0,0.0,,,0.0,0.578916756,0.490623464,0.43181414,0.0,0.000439,,0.279643077,0.000439,119.7704918,6.852459016,59.91803279,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,9.0,0
201801,52.0,0.0,1702.61526,0.236568715,0.045980769,,0.036245736,0.0,0.498606484,0.425576944,0.393673035,0.0,0.194365385,0.03303581,1.36016,0.194365385,55.70491803,0.196721311,36.73224044,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,,0.0,,1.0,,0.531209017,0.448398718,0.427646719,0.0,0.0,0.521803556,1.2325,0.0,54.29508197,38.36065574,46.32786885,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,0
201801,27.0,0.0,1067.524775,0.163799905,0.029656296,,0.0,0.0,0.486934832,0.416447814,0.380666191,0.0,0.18105197,0.0,0.709677419,0.18105197,67.67213115,12.09836066,39.58688525,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.479644629,0.415692012,0.415692012,0.0,0.0,0.0,0.206451613,0.0,12.09836066,12.09836066,12.09836066,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0
201801,35.0,0.0,1674.314146,0.099506993,0.082416667,,0.0,0.0,0.536743774,0.476407541,0.444495384,0.0,0.82825,0.0,1.052428571,0.82825,27.18032787,8.885245902,18.03278689,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1099.531988,0.091925846,0.085714286,,0.0,0.0,0.501850408,0.423952812,0.38867585,0.0,0.932428571,0.0,1.052428571,0.932428571,27.18032787,27.18032787,27.18032787,1.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,9.0,0
201801,58.0,0.0,347.8678651,0.061016949,0.007039106,,0.0,0.0,0.527468818,0.527468818,0.527468818,0.0,0.115363128,0.0,1.0,0.115363128,18.39344262,13.3442623,15.86885246,1.0,1.0,1.0,0.0,1.0,2.0,0.0,347.8678651,0.061016949,0.007039106,,0.0,0.0,0.527468818,0.527468818,0.527468818,0.0,0.115363128,0.0,1.0,0.115363128,18.39344262,13.3442623,15.86885246,1.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,6.0,0
201801,45.0,0.0,970.1554649,0.089946171,0.009333333,,0.0,0.0,0.489720502,0.489720502,0.489720502,0.0,0.103765766,0.0,1.0,0.103765766,7.049180328,6.754098361,6.901639344,1.0,1.0,1.0,2.0,2.0,2.0,0.0,970.1554649,0.089946171,0.094181818,,0.0,0.0,0.45676114,0.45676114,0.45676114,0.0,1.047090909,0.0,1.080363636,1.047090909,6.754098361,6.754098361,6.754098361,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,0
201801,40.0,3.032262262,31114.37999,0.019106659,0.020625968,196.0555556,0.000116,9.75e-05,0.597782159,0.515556365,0.46176809,0.000105,1.079517227,9.12e-05,1.0,1.079517227,139.704918,6.131147541,50.07868852,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1670.439588,0.056776926,0.013093023,,0.0,0.0,0.583721501,0.529040659,0.52771302,0.0,0.230604651,0.0,1.057288136,0.230604651,78.2295082,6.098360656,44.56393443,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,0
201801,33.0,0.0,25114.03835,0.054406665,0.043615265,,0.012383117,0.0,0.876090637,0.72778061,0.640275947,0.0,0.801652981,0.009344375,1.0,0.801652981,214.4590164,11.47540984,63.99590164,7.0,7.0,7.0,1.0,1.0,1.0,0.0,2374.092892,0.086213014,0.025365344,,0.056475959,0.0,0.773091439,0.617716413,0.53562568,0.0,0.294217119,0.026110194,1.32497561,0.294217119,38.55737705,2.360655738,21.52459016,4.0,4.0,4.0,2.0,2.0,2.0,6.0,11.0,13.0,0
201801,37.0,0.0,1097.005103,0.198402948,0.023154122,,0.0,0.0,0.459130733,0.413807167,0.377874946,0.0,0.116702509,0.0,1.0,0.116702509,69.21311475,8.393442623,32.69672131,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,8.393442623,8.393442623,8.393442623,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,0
201801,60.0,0.0,13658.15152,0.035213439,0.001767386,,0.000321,0.0,0.513989281,0.435888658,0.389553735,0.0,0.050190667,6.19e-05,0.3858,0.050190667,201.6393443,17.90163934,96.41686183,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12362.19633,0.019854464,0.000897,,0.0,0.0,0.531706449,0.4532447,0.401815529,0.0,0.045192758,0.0,0.3858,0.045192758,201.6393443,7.967213115,96.84153005,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,0
201801,43.0,0.0,2272.849025,0.135413578,0.045974987,,0.067833333,0.0,0.523014807,0.458880333,0.418107047,0.0,0.339515338,0.027169559,1.0,0.339515338,52.59016393,7.770491803,27.19672131,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1965.242864,8.57e-05,4.76e-05,,0.000857,0.0,0.548437518,0.497954034,0.461200893,0.0,0.555550264,0.000517,0.7,0.555550264,24.59016393,7.770491803,15.38797814,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,0
201801,36.0,0.0,27793.04206,0.011770838,0.002531943,,0.0,0.0,0.559550906,0.559550906,0.559550906,0.0,0.215102999,0.0,1.0,0.215102999,8.655737705,2.68852459,6.983606557,1.0,1.0,1.0,4.0,4.0,4.0,0.0,2893.620493,0.040519299,0.01038806,,0.0,0.0,0.49185488,0.49185488,0.49185488,0.0,0.256373134,0.0,0.714919355,0.256373134,8.393442623,8.196721311,8.295081967,1.0,1.0,1.0,2.0,2.0,2.0,7.0,12.0,14.0,0
201801,58.0,0.0,1531.292442,0.633710514,0.237054674,,0.0,0.0,0.544734048,0.481557044,0.441539494,0.0,0.374074074,0.0,1.1089,0.374074074,174.5901639,4.295081967,59.06885246,1.0,1.0,1.0,2.0,3.0,3.0,0.0,401.6062907,0.0,0.0,,,0.0,0.616344292,0.616344292,0.616344292,0.0,0.554418605,,0.697674419,0.554418605,7.93442623,7.93442623,7.93442623,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,0
201801,39.0,563.0921959,43398.18535,0.038423735,0.050123584,2.961362945,0.015012354,0.012975017,0.898972956,0.861090783,0.861090783,0.01692585,1.304495366,0.010166147,3.368507692,1.304495366,13.24590164,2.68852459,8.273224044,7.0,7.0,7.0,5.0,6.0,6.0,0.0,7536.390317,0.035687496,0.008084449,,0.0,0.0,0.527253628,0.507280534,0.507280534,0.0,0.226534501,0.0,0.723384615,0.226534501,13.24590164,2.68852459,8.12295082,1.0,1.0,1.0,3.0,4.0,4.0,6.0,10.0,12.0,0
201801,35.0,0.0,4645.088868,0.023645463,0.003681557,,0.002884615,0.0,0.549047449,0.516979031,0.465264152,0.0,0.155698225,0.001739453,0.604651163,0.155698225,83.83606557,7.770491803,34.68852459,2.0,2.0,2.0,2.0,4.0,4.0,0.0,4251.231692,0.025756855,0.002771855,,0.002884615,0.0,0.565622469,0.502131822,0.456591466,0.0,0.107616205,0.001229256,0.604651163,0.107616205,83.83606557,2.524590164,33.69945355,2.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,9.0,0
201801,44.0,0.0,5858.667609,0.02354937,0.011132255,,0.045995819,0.0,0.553109143,0.478686394,0.425950013,0.0,0.472719859,0.018679399,0.844066496,0.472719859,57.96721311,11.93442623,38.85245902,2.0,3.0,3.0,1.0,1.0,1.0,0.0,4971.22552,0.016570654,0.003998365,,0.047783535,0.0,0.565307724,0.542031079,0.521506599,0.0,0.241291905,0.020055703,0.829221106,0.241291905,62.0,5.213114754,23.98907104,1.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,5.0,0
201801,57.0,0.0,427.548979,0.405437352,0.002263279,,,0.0,0.524270024,0.454826066,0.41277067,0.0,0.005582316,,0.363070045,0.005582316,275.3442623,25.50819672,141.8196721,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.537027404,0.468435863,0.416176855,0.0,0.0,,0.716529412,0.0,275.3442623,20.45901639,132.8797814,1.0,1.0,1.0,0.0,0.0,1.0,5.0,6.0,7.0,0
201801,41.0,0.0,46545.89956,0.017086253,0.016356694,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.95730144,,1.0,0.95730144,118.5245902,58.29508197,88.40983607,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4243.819495,0.065735154,0.027878788,,0.032203565,0.0,1.359545488,0.969526953,0.770432353,0.0,0.424107744,0.013372085,1.208458333,0.424107744,106.4918033,6.131147541,47.96721311,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0
201801,52.0,0.0,20179.87381,0.061047992,0.038402764,,0.019889178,0.0,0.542882882,0.475626421,0.438622174,0.0,0.629058599,0.01161898,1.084734043,0.629058599,64.55737705,14.55737705,36.13114754,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2024.03506,0.059092801,0.004323995,,0.013201053,0.0,0.718263343,0.668048596,0.606663903,0.0,0.07317296,0.002790093,0.968431373,0.07317296,82.2295082,4.032786885,43.01311475,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,0
201801,38.0,0.0,2329.619713,0.08156772,0.006197768,,0.035871088,0.0,0.527207691,0.453628864,0.407486177,0.0,0.075983099,0.015166775,0.33984127,0.075983099,167.7704918,3.245901639,103.8079625,2.0,2.0,2.0,1.0,1.0,1.0,0.0,810.4563191,0.051964249,0.003968254,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.076365079,,0.33984127,0.076365079,112.3278689,112.3278689,112.3278689,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,0
201801,41.0,0.0,74939.66647,0.015180261,0.028910247,,0.007809853,0.0,0.512870609,0.461464421,0.432671973,0.0,1.904463043,0.003569336,1.002825835,1.904463043,99.73770492,5.803278689,27.00819672,1.0,2.0,2.0,2.0,4.0,6.0,0.0,4271.615232,0.031549474,0.014035088,,0.0,0.0,0.532455281,0.473038011,0.43446509,0.0,0.444859649,0.0,0.350333333,0.444859649,23.57377049,5.803278689,15.07377049,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,0
201801,61.0,0.0,65997.3566,0.026035618,0.024571859,,0.024058714,0.0,0.51165992,0.446499046,0.402811197,0.0,0.943778622,0.007217493,1.0,0.943778622,315.3770492,0.098360656,116.5938069,2.0,2.0,2.0,1.0,2.0,2.0,0.0,11325.49955,0.049367842,0.015928397,,,0.0,0.52190019,0.45809915,0.414113841,0.0,0.322647214,,0.995863899,0.322647214,191.7377049,13.37704918,85.73770492,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,5.0,0
201801,44.0,0.0,136714.7663,0.018447165,0.011688807,,0.002941494,0.0,0.536192133,0.474520617,0.436712297,0.0,0.633636998,0.001730434,1.0,0.633636998,217.5409836,4.06557377,93.49726776,7.0,7.0,7.0,1.0,1.0,1.0,0.0,27946.50822,0.0,0.0,,,0.0,0.531209017,0.448398718,0.394809771,0.0,0.469957507,,1.450011236,0.469957507,61.86885246,9.31147541,35.59016393,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,0
201801,46.0,0.0,1263.947986,0.111422098,0.019623952,,0.112219451,0.0,0.594863726,0.517423997,0.505787488,0.0,0.176122626,0.061836352,0.302123288,0.176122626,59.80327869,0.163934426,19.73770492,2.0,2.0,2.0,3.0,3.0,4.0,0.0,970.660842,0.062478306,0.009473684,,,0.0,0.591582585,0.516011355,0.516011355,0.0,0.151631579,,0.277421384,0.151631579,33.40983607,1.770491803,12.6010929,1.0,1.0,1.0,2.0,2.0,2.0,12.0,18.0,19.0,0
201801,43.0,0.0,1246.428249,0.090282471,0.027603306,,0.035850797,0.0,0.514670921,0.432724742,0.384358682,0.0,0.305743802,0.020815796,0.416868132,0.305743802,79.18032787,34.06557377,56.62295082,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1246.428249,0.090282471,0.022119205,,0.035850797,0.0,0.495609035,0.421629235,0.376671509,0.0,0.245,0.01532308,0.416868132,0.245,79.18032787,34.06557377,51.4863388,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0
201801,22.0,0.0,314.6814392,0.237152034,0.073833333,,0.135075567,0.0,0.547343912,0.486895106,0.470096149,0.0,0.311333333,0.068170984,1.058666667,0.311333333,23.86885246,9.639344262,16.75409836,2.0,2.0,2.0,1.0,1.0,2.0,0.0,240.0540958,0.0,0.0,,,0.0,0.561764106,0.561764106,0.561764106,0.0,0.475,,1.039,0.475,9.639344262,9.639344262,9.639344262,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0
201801,35.0,0.0,8731.736102,0.04136361,0.013552465,,0.304578786,0.0,0.576987016,0.494266594,0.435825471,0.0,0.327642225,0.14170965,1.38552,0.327642225,131.7377049,2.426229508,61.07832423,2.0,2.0,2.0,1.0,1.0,1.0,0.0,8552.495711,0.021292521,0.008919142,,0.304578786,0.0,0.558220581,0.486883688,0.432487072,0.0,0.418886139,0.140280428,1.38552,0.418886139,131.7377049,2.426229508,82.12459016,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1
201801,27.0,1473.174082,3841.876286,0.140689793,0.123883067,0.366903537,0.038461538,0.383451723,0.752634501,0.658060758,0.587257873,0.337644788,0.880540541,0.013888889,1.092436975,0.880540541,63.1147541,1.278688525,18.60655738,2.0,2.0,2.0,3.0,3.0,3.0,1473.174082,1473.174082,0.074328188,0.065,0.074328188,0.05,1.0,1.161713906,1.161713906,1.161713906,0.8745,0.8745,0.05,1.0,0.8745,6.229508197,6.229508197,6.229508197,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1
201801,24.0,0.0,7250.307528,0.058737424,0.103436989,,0.0,0.0,0.522617984,0.50183228,0.496256366,0.0,1.761006547,0.0,1.3155625,1.761006547,20.39344262,0.196721311,7.821493625,1.0,1.0,1.0,7.0,8.0,9.0,0.0,2980.713804,0.016276704,0.011783961,,0.0,0.0,0.488913902,0.451379039,0.441120425,0.0,0.723977087,0.0,0.7920625,0.723977087,20.39344262,8.721311475,14.32786885,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,7.0,1
201801,32.0,11.11829496,5991.076394,0.059863907,0.04795153,32.25757576,0.031885818,0.001855809,1.038484263,1.038484263,1.038484263,0.00148652,0.801009032,0.011069819,0.940857143,0.801009032,5.442622951,0.459016393,1.676229508,2.0,2.0,2.0,8.0,8.0,8.0,0.0,3766.912025,0.059031349,0.055232437,,,0.0,0.912870929,0.912870929,0.912870929,0.0,0.935645843,,0.940857143,0.935645843,0.950819672,0.885245902,0.918032787,0.0,0.0,0.0,2.0,2.0,2.0,18.0,18.0,19.0,1
201801,24.0,0.0,21176.6458,0.006069622,0.003427842,,0.0,0.0,0.550998686,0.511734573,0.52529437,0.0,0.564753874,0.0,1.0,0.564753874,51.24590164,2.229508197,23.47540984,1.0,1.0,1.0,1.0,1.0,3.0,0.0,18.69895062,1.0,0.004111111,,,0.0,0.519615014,0.519615014,0.519615014,0.0,0.004111111,,0.817703704,0.004111111,22.39344262,22.39344262,22.39344262,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1
201801,41.0,0.0,1687.959326,0.15758483,0.060730769,,0.144262904,0.0,0.542874598,0.501869057,0.465916426,0.0,0.385384615,0.067156439,0.448833333,0.385384615,36.81967213,0.360655738,12.3852459,1.0,2.0,2.0,3.0,3.0,3.0,520.201437,0.0,,0.0,0.0,0.191631379,,3.195048252,3.195048252,3.195048252,0.131404255,0.0,0.191631379,0.960896552,0.0,17.86885246,0.360655738,9.114754098,0.0,0.0,0.0,1.0,2.0,2.0,7.0,9.0,9.0,1
201801,21.0,0.0,1683.91631,0.044217687,0.019217391,,0.0,0.0,0.421683709,0.421683709,0.421683709,0.0,0.434608696,0.0,1.0,0.434608696,11.21311475,2.196721311,8.142076503,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,11.01639344,11.01639344,11.01639344,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1
201801,45.0,0.0,41892.90819,0.006074507,0.006672245,,,0.0,0.523783381,0.455202438,0.410078445,0.0,1.098401154,,1.0,1.098401154,199.7377049,7.180327869,83.69398907,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1350.995317,0.0,0.0,,,0.0,0.466003951,0.402755171,0.359699351,0.0,0.552638889,,1.083928571,0.552638889,44.16393443,3.180327869,23.67213115,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1
201801,45.0,198.4447192,12358.32177,0.023132182,0.010341255,1.44057725,0.0,0.016057578,0.54735427,0.501220651,0.462351465,0.00717855,0.447050579,0.0,1.0,0.447050579,141.0491803,3.836065574,40.2295082,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.501850408,0.423952812,0.374087325,0.0,0.0,,1.0,0.0,141.0491803,141.0491803,141.0491803,1.0,1.0,1.0,0.0,0.0,0.0,8.0,11.0,14.0,1
201801,51.0,0.0,18881.56019,0.059000393,0.061393492,,0.062473118,0.0,0.615799419,0.519536703,0.483594779,0.0,1.040560739,0.01818546,1.0,1.040560739,118.3934426,2.852459016,31.41281669,3.0,3.0,3.0,2.0,4.0,8.0,0.0,2710.842462,0.049589858,0.049107692,,0.223461538,0.0,0.616863354,0.516749862,0.485629907,0.0,0.990276923,0.142109383,1.0,0.990276923,23.08196721,23.04918033,23.06557377,3.0,3.0,3.0,0.0,0.0,2.0,8.0,8.0,9.0,1
